time/s,<Ewe>/V,cycle number,<I>/mA,Tech,<Ece>/V
145.60534632169947,1.511897087097168,0,0.06258660554885864,7,1.5123251676559448
146.1133463088663,1.5223218202590942,0,0.07174845784902573,7,1.5224847793579102
146.62129629603442,1.532425880432129,0,0.087018221616745,7,1.532644271850586
147.12929628320126,1.542690396308899,0,0.11297681927680969,7,1.5428038835525513
147.63724627036936,1.5524736642837524,0,0.14046239852905273,7,1.5529634952545166
148.1452462575362,1.563058853149414,0,0.17252889275550842,7,1.563123106956482
148.65324624470304,1.5726816654205322,0,0.21528422832489014,7,1.5732825994491577
149.16119623187114,1.582785725593567,0,0.25803956389427185,7,1.583442211151123
149.66919621903799,1.5932105779647827,0,0.30690279603004456,7,1.5936018228530884
9.999999747378752e-05,1.8997058868408203,0,2.9516255855560303,7,1.6000497341156006
0.5080499871655775,1.5901694297790527,0,0.14962425827980042,7,1.5898902416229248
1.016049974332418,1.579744577407837,0,0.1328275203704834,7,1.5797306299209595
1.5239999615005217,1.5694801807403564,0,0.11755774915218353,7,1.5695710182189941
2.0319999486673623,1.5598572492599487,0,0.10381495952606201,7,1.5594115257263184
2.539949935835466,1.5495928525924683,0,0.09465309977531433,7,1.549251914024353
3.0479499230023066,1.5394887924194336,0,0.07480241358280182,7,1.5390923023223877
3.555949910169147,1.5290640592575073,0,0.06411357969045639,7,1.528932809829712
4.063899897337251,1.5192807912826538,0,0.047316841781139374,7,1.5187731981277466
4.5718998845040915,1.5091767311096191,0,0.036628007888793945,7,1.5086135864257812
5.079849871672195,1.4993934631347656,0,0.02441219799220562,7,1.4984540939331055
5.587849858839036,1.4886478185653687,0,0.013723363168537617,7,1.4882944822311401
6.095799846007139,1.478543758392334,0,0.0015075539704412222,7,1.4781348705291748
6.60379983317398,1.4687604904174805,0,0.0015075539704412222,7,1.467975378036499
7.111749820342084,1.457694172859192,0,-0.007654302753508091,7,1.4578157663345337
7.619749807508924,1.4479109048843384,0,-0.013762206770479679,7,1.4476561546325684
8.127749794675765,1.437646508216858,0,-0.009181278757750988,7,1.4374966621398926
8.635699781843869,1.427702784538269,0,-0.010708254761993885,7,1.4273370504379272
9.14369976901071,1.4177591800689697,0,-0.013762206770479679,7,1.417177438735962
9.651649756178813,1.4074947834014893,0,-0.012235229834914207,7,1.4070179462432861
10.159649743345653,1.3978718519210815,0,-0.018343133851885796,7,1.3968583345413208
10.667649730512494,1.386805534362793,0,-0.019870111718773842,7,1.3866987228393555
